STATION,DATE,MAX_TEMP,MIN_TEMP,PRCP,AVG_TEMP
96839099999,1991-01-10,  86.4,  75.6, 0.13,  79.0
96839099999,1991-01-11,  87.1,  75.9, 0.00,  82.4
96839099999,1991-01-15,  87.1,  76.6, 0.12,  80.2
96839099999,1991-01-17,  88.3,  75.6, 0.00,  79.8
96839099999,1991-01-18,  87.4,  73.9, 0.01,  81.9
96839099999,1991-01-21,  87.1,  75.0, 0.04,  80.0
96839099999,1991-01-23,  83.5,  73.8, 0.20,  77.9
96839099999,1991-01-24,  86.7,  74.7, 0.35,  80.6
96839099999,1991-01-26,  86.7,  74.1, 0.00,  80.0
96839099999,1991-01-28,  84.2,  75.2, 0.83,  78.8
96839099999,1991-01-30,  86.7,  73.9, 0.21,  79.8
96839099999,1991-02-04,  86.4,  75.4, 0.00,  80.6
96839099999,1991-02-05,  87.8,  74.5, 0.49,  78.6
96839099999,1991-02-10,  82.8,  75.0, 2.99,  76.9
96839099999,1991-02-12,  87.1,  75.0, 0.00,  80.8
96839099999,1991-02-19,  84.9,  75.6, 0.04,  79.9
96839099999,1991-02-20,  84.9,  75.7, 0.00,  78.7
96839099999,1991-02-23,  84.2,  72.7, 1.22,  76.6
96839099999,1991-02-26,  86.0,  74.8, 0.00,  80.2
96839099999,1991-02-27,  86.4,  75.6, 1.26,  79.2
96839099999,1991-02-28,  87.3,  75.2, 0.00,  79.7
96839099999,1991-03-02,  88.5,  75.2, 0.01,  81.6
96839099999,1991-03-08,  90.0,  75.2, 0.87,  80.3
96839099999,1991-03-09,  87.4,  74.1, 0.00,  81.8
96839099999,1991-03-10,  87.8,  77.4, 0.00,  83.2
96839099999,1991-03-15,  88.2,  75.9, 0.00,  81.8
96839099999,1991-03-17,  89.6,  76.6, 0.00,  82.4
96839099999,1991-03-21,  89.4,  78.1, 0.00,  82.2
96839099999,1991-03-22,  88.0,  78.4, 0.00,  82.3
96839099999,1991-03-24,  92.8,  78.4, 0.00,  84.2
96839099999,1991-03-30,  86.0,  75.7, 0.00,  81.9
96839099999,1991-04-25,  88.5,  73.8, 0.00,  81.0
96839099999,1991-04-29,  89.6,  75.9, 0.02,  81.6
96839099999,1991-05-01,  92.1,  74.3, 1.26,  81.2
96839099999,1991-05-07,  92.3,  73.0, 0.00,  86.3
96839099999,1991-05-09,  88.9,  74.8, 0.00,  83.3
96839099999,1991-05-13,  89.6,  75.9, 0.00,  82.7
96839099999,1991-06-21,  93.6,  79.2, 0.20,  84.9
96839099999,1991-06-22,  94.1,  77.0, 0.00,  84.9
96839099999,1991-07-08,  92.3,  70.5, 0.00,  82.3
96839099999,1991-07-11,  93.2,  74.5, 0.00,  84.7
96839099999,1991-07-13,  93.2,  78.8, 0.00,  84.6
96839099999,1991-07-17,  89.6,  77.0, 0.00,  82.6
96839099999,1991-07-21,  92.3,  75.6, 0.00,  84.8
96839099999,1991-07-28,  95.7,  78.8, 0.00,  86.0
96839099999,1991-08-13,  92.8,  73.0, 0.00,  82.0
96839099999,1991-08-19,  92.5,  70.2, 0.00,  81.9
96839099999,1991-08-21,  91.4,  72.7, 0.00,  81.1
96839099999,1991-08-25,  93.2,  73.8, 0.00,  81.4
96839099999,1991-08-27,  93.2,  73.4, 0.00,  81.2
96839099999,1991-09-01,  89.4,  75.9, 0.00,  82.2
96839099999,1991-09-05,  93.7,  70.0, 0.00,  81.5
96839099999,1991-09-06,  95.0,  73.4, 0.08,  79.2
96839099999,1991-09-07,  91.8,  72.5, 0.00,  81.4
96839099999,1991-09-08,  93.2,  70.7, 0.00,  81.8
96839099999,1991-09-13,  95.4,  73.0, 0.00,  81.2
96839099999,1991-09-18,  90.0,  69.8, 0.00,  78.9
96839099999,1991-09-19,  93.2,  70.2, 0.00,  82.0
96839099999,1991-09-20,  92.1,  73.0, 0.00,  79.2
96839099999,1991-09-21,  91.8,  73.8, 0.00,  80.9
96839099999,1991-09-22,  95.5,  74.8, 0.00,  82.8
96839099999,1991-09-23,  93.6,  75.6, 0.00,  83.6
96839099999,1991-09-24,  94.6,  78.1, 0.00,  82.6
96839099999,1991-09-25,  95.4,  74.8, 0.00,  82.9
96839099999,1991-09-26,  95.9,  73.4, 0.00,  83.2
96839099999,1991-09-27,  95.0,  73.8, 0.00,  82.9
96839099999,1991-09-29,  95.4,  75.6, 0.00,  83.3
96839099999,1991-09-30,  96.1,  72.3, 0.00,  77.4
96839099999,1991-10-02,  91.0,  73.9, 0.00,  81.2
96839099999,1991-10-03,  90.7,  72.5, 0.00,  83.7
96839099999,1991-10-07,  90.7,  74.1, 0.00,  82.0
96839099999,1991-10-08,  93.2,  76.3, 0.00,  81.8
96839099999,1991-10-10,  97.0,  71.2, 0.00,  84.7
96839099999,1991-10-11,  95.0,  77.7, 0.00,  84.7
96839099999,1991-10-12,  97.2,  74.1, 0.00,  84.1
96839099999,1991-10-14,  93.2,  74.5, 0.59,  82.1
96839099999,1991-10-16,  89.6,  74.8, 0.00,  80.0
96839099999,1991-10-20,  93.2,  75.9, 0.00,  83.3
96839099999,1991-10-21,  90.3,  77.0, 0.00,  83.6
96839099999,1991-10-26,  90.5,  74.1, 0.00,  83.1
96839099999,1991-10-27,  91.4,  74.8, 0.00,  83.0
96839099999,1991-10-28,  96.4,  76.5, 0.00,  82.9
96839099999,1991-10-31,  90.0,  75.9, 0.00,  83.2
96839099999,1991-11-02,  90.7,  75.6, 0.00,  83.2
96839099999,1991-11-03,  89.6,  78.4, 0.00,  85.1
96839099999,1991-11-09,  89.6,  75.2, 1.18,  78.6
96839099999,1991-11-23,  87.8,  73.8, 0.28,  79.3
96839099999,1991-12-16,  88.2,  76.5, 0.00,  82.6
96839099999,1991-12-17,  89.2,  76.3, 0.00,  83.1
96839099999,1991-12-18,  91.4,  75.4, 1.18,  80.5
96839099999,1991-12-19,  90.1,  76.1, 0.16,  82.2
96839099999,1991-12-20,  79.7,  74.8, 0.32,  77.5
96839099999,1991-12-21,  90.1,  72.5, 0.08,  81.6
96839099999,1991-12-23,  91.6,  74.7, 0.79,  81.7
96839099999,1991-12-25,  87.8,  74.1, 0.79,  80.4
96839099999,1992-01-17,  88.9,  73.9, 0.08,  81.8
96839099999,1992-01-24,  85.1,  73.9, 0.00,  79.9
96839099999,1992-01-31,  88.3,  75.2, 0.00,  81.5
96839099999,1992-02-03,  86.0,  73.8, 0.00,  80.3
96839099999,1992-02-04,  85.3,  74.5, 0.04,  79.2
96839099999,1992-02-05,  88.9,  73.9, 0.79,  80.0
96839099999,1992-02-12,  89.2,  77.0, 0.01,  82.9
96839099999,1992-02-14,  86.0,  74.3, 0.00,  80.1
96839099999,1992-02-16,  86.5,  73.4, 0.00,  81.5
96839099999,1992-02-20,  85.6,  75.4, 0.20,  78.3
96839099999,1992-02-24,  87.8,  74.1, 0.00,  80.1
96839099999,1992-02-25,  88.2,  73.8, 0.00,  81.5
96839099999,1992-02-26,  87.1,  75.2, 0.00,  80.6
96839099999,1992-02-28,  87.8,  76.3, 0.08,  80.0
96839099999,1992-02-29,  86.7,  74.1, 0.71,  79.5
96839099999,1992-03-02,  87.8,  74.1, 0.00,  79.9
96839099999,1992-03-03,  86.9,  77.0, 0.00,  81.5
96839099999,1992-03-05,  89.6,  75.2, 0.00,  82.6
96839099999,1992-03-14,  86.9,  75.6, 0.04,  81.2
96839099999,1992-03-15,  87.8,  75.9, 0.00,  81.5
96839099999,1992-03-19,  90.1,  77.0, 0.00,  83.0
96839099999,1992-03-20,  90.9,  61.5, 0.00,  78.3
96839099999,1992-03-21,  91.4,  75.7, 0.00,  84.7
96839099999,1992-03-22,  92.5,  77.9, 0.00,  84.8
96839099999,1992-03-24,  92.1,  78.8, 0.00,  82.4
96839099999,1992-03-29,  93.0,  78.1, 0.00,  84.0
96839099999,1992-03-30,  93.4,  77.7, 0.00,  83.6
96839099999,1992-03-31,  90.3,  77.9, 0.04,  82.5
96839099999,1992-04-07,  89.6,  77.5, 0.02,  81.7
96839099999,1992-04-08,  89.6,  76.6, 0.04,  82.4
96839099999,1992-04-11,  88.2,  77.0, 0.63,  80.3
96839099999,1992-04-12,  89.8,  74.8, 0.08,  80.6
96839099999,1992-04-13,  88.5,  75.2, 0.87,  79.8
96839099999,1992-05-28,  91.9,  75.2, 0.43,  81.9
96839099999,1992-06-05,  92.1,  77.7, 0.00,  82.8
96839099999,1992-06-09,  90.1,  76.6, 0.00,  83.6
96839099999,1992-06-13,  91.8,  75.7, 0.00,  82.4
96839099999,1992-06-14,  91.4,  73.4, 0.00,  81.3
96839099999,1992-06-16,  89.2,  73.4, 0.00,  82.8
96839099999,1992-06-18,  90.7,  74.8, 0.00,  82.4
96839099999,1992-06-22,  92.5,  74.3, 0.00,  82.4
96839099999,1992-06-24,  92.7,  70.2, 0.00,  81.2
96839099999,1992-06-28,  92.1,  75.6, 0.00,  81.3
96839099999,1992-06-30,  92.1,  78.4, 0.00,  84.7
96839099999,1992-07-01,  91.4,  74.8, 0.00,  83.0
96839099999,1992-07-02,  92.5,  78.8, 0.00,  83.9
96839099999,1992-07-03,  91.8,  77.7, 0.00,  83.9
96839099999,1992-07-04,  92.5,  78.3, 0.00,  83.8
96839099999,1992-07-08,  91.8,  77.9, 0.00,  82.0
96839099999,1992-07-10,  92.1,  77.0, 0.00,  81.2
96839099999,1992-07-11,  92.1,  74.7, 0.00,  81.5
96839099999,1992-07-15,  91.9,  70.5, 0.00,  80.5
96839099999,1992-07-18,  91.8,  73.0, 0.00,  84.6
96839099999,1992-07-19,  91.4,  72.9, 0.00,  81.5
96839099999,1992-07-20,  88.5,  72.0, 0.00,  80.5
96839099999,1992-07-21,  91.9,  69.8, 0.00,  81.0
96839099999,1992-07-25,  90.3,  73.8, 0.00,  81.5
96839099999,1992-07-30,  93.0,  73.6, 0.00,  82.0
96839099999,1992-08-02,  91.9,  76.3, 0.16,  83.5
96839099999,1992-08-04,  93.4,  76.6, 1.30,  83.1
96839099999,1992-08-08,  91.8,  71.6, 0.00,  81.7
96839099999,1992-08-09,  89.4,  75.2, 0.00,  81.4
96839099999,1992-08-11,  91.4,  69.8, 0.00,  81.4
96839099999,1992-08-14,  92.3,  74.1, 0.04,  80.8
96839099999,1992-08-15,  92.8,  73.4, 0.00,  85.5
96839099999,1992-08-18,  91.8,  71.6, 0.00,  80.5
96839099999,1992-08-23,  88.7,  72.9, 0.00,  79.5
96839099999,1992-08-30,  84.7,  74.8, 0.87,  80.7
96839099999,1992-09-02, 102.2,  74.3, 0.00,  87.1
96839099999,1992-09-13,  86.9,  76.5, 0.00,  79.8
96839099999,1992-09-14,  92.8,  75.2, 0.00,  83.7
96839099999,1992-09-15,  93.2,  75.7, 0.00,  83.9
96839099999,1992-09-16,  88.3,  76.3, 0.00,  79.4
96839099999,1992-09-18,  90.7,  73.0, 0.00,  81.4
96839099999,1992-09-21,  92.5,  75.7, 0.00,  83.0
96839099999,1992-09-22,  93.6,  75.6, 0.00,  82.9
96839099999,1992-09-23,  94.1,  74.1, 0.00,  84.0
96839099999,1992-09-24,  95.4,  78.3, 0.00,  83.8
96839099999,1992-09-25,  93.6,  76.3, 0.00,  86.5
96839099999,1992-09-26,  92.1,  74.3, 0.00,  81.9
96839099999,1992-09-27,  94.1,  73.0, 0.00,  85.7
96839099999,1992-09-28,  90.7,  80.4, 0.00,  83.7
96839099999,1992-09-29,  90.5,  76.1, 0.00,  81.5
96839099999,1992-09-30,  90.0,  75.6, 0.00,  84.4
96839099999,1992-10-01,  87.6,  75.6, 0.00,  80.5
96839099999,1992-10-02,  89.6,  73.4, 0.00,  78.6
96839099999,1992-10-03,  87.8,  72.7, 0.51,  77.6
96839099999,1992-10-04,  90.7,  73.8, 1.54,  80.9
96839099999,1992-10-05,  92.7,  73.8, 0.00,  82.9
96839099999,1992-10-06,  93.7,  73.4, 0.00,  81.0
96839099999,1992-10-07,  92.1,  74.8, 0.04,  81.2
96839099999,1992-10-08,  89.4,  76.1, 0.00,  83.1
96839099999,1992-10-09,  91.9,  76.3, 0.20,  82.5
96839099999,1992-10-10,  93.6,  76.3, 0.00,  84.1
96839099999,1992-10-11,  90.0,  76.5, 0.75,  83.5
96839099999,1992-10-12,  91.8,  74.7, 0.00,  83.6
96839099999,1992-10-13,  93.6,  76.6, 0.28,  83.5
96839099999,1992-10-14,  88.9,  74.3, 0.20,  82.4
96839099999,1992-10-15,  89.2,  73.4, 0.00,  80.0
96839099999,1992-10-16,  87.8,  74.7, 0.00,  81.7
96839099999,1992-10-17,  92.7,  75.2, 2.44,  84.3
96839099999,1992-10-18,  92.7,  74.3, 0.00,  83.5
96839099999,1992-10-19,  92.5,  75.4, 0.00,  83.2
96839099999,1992-10-20,  89.6,  76.5, 0.00,  81.7
96839099999,1992-10-21,  89.6,  75.9, 0.00,  85.6
96839099999,1992-10-22,  88.5,  76.3, 0.00,  82.7
96839099999,1992-10-26,  91.9,  76.1, 0.00,  82.2
96839099999,1992-10-27,  90.3,  75.6, 0.00,  80.7
96839099999,1992-10-28,  93.2,  74.7, 0.00,  84.3
96839099999,1992-10-29,  90.9,  76.5, 0.35,  81.6
96839099999,1992-10-30,  86.7,  72.5, 0.08,  76.6
96839099999,1992-10-31,  90.0,  73.8, 0.00,  80.5
96839099999,1992-11-01,  87.8,  75.6, 0.00,  80.6
96839099999,1992-11-02,  88.0,  74.1, 0.00,  77.5
96839099999,1992-11-03,  90.7,  75.9, 0.00,  82.9
96839099999,1992-11-04,  91.4,  75.6, 0.00,  83.4
96839099999,1992-11-05,  91.9,  76.6, 0.00,  81.9
96839099999,1992-11-06,  94.5,  75.2, 0.00,  81.4
96839099999,1992-11-07,  92.1,  77.4, 0.00,  83.3
96839099999,1992-11-08,  84.9,  75.2, 0.01,  79.2
96839099999,1992-11-09,  85.5,  76.1, 0.12,  79.6
96839099999,1992-11-10,  88.0,  74.8, 0.00,  83.3
96839099999,1992-11-11,  88.7,  75.6, 0.00,  82.6
96839099999,1992-11-12,  90.7,  75.2, 0.00,  83.5
96839099999,1992-11-13,  90.0,  71.8, 0.39,  81.8
96839099999,1992-11-14,  87.3,  71.8, 0.00,  83.9
96839099999,1992-11-15,  91.6,  76.3, 0.00,  80.8
96839099999,1992-11-16,  89.2,  77.0, 0.04,  81.3
96839099999,1992-11-17,  93.0,  75.6, 0.00,  82.4
96839099999,1992-11-18,  87.8,  75.2, 0.00,  80.9
96839099999,1992-11-19,  88.5,  75.2, 0.00,  82.3
96839099999,1992-11-20,  90.5,  75.2, 0.00,  81.4
96839099999,1992-11-21,  89.6,  74.7, 0.01,  82.6
96839099999,1992-11-22,  86.5,  78.3, 0.08,  81.2
96839099999,1992-11-23,  87.3,  74.5, 0.00,  82.1
96839099999,1992-11-24, 101.7,  74.7, 4.06,  79.0
96839099999,1992-11-25,  87.8,  72.0, 0.00,  80.9
96839099999,1992-11-26,  87.4,  73.8, 0.00,  81.5
96839099999,1992-11-27,  87.1,  75.4, 0.00,  81.8
96839099999,1992-11-28,  87.1,  74.1, 1.02,  77.9
96839099999,1992-11-29,  87.8,  74.1, 2.01,  79.5
96839099999,1992-11-30,  88.5,  73.0, 0.00,  79.3
96839099999,1992-12-01,  83.8,  74.8, 0.02,  79.0
96839099999,1992-12-02,  85.3,  74.3, 1.10,  76.9
96839099999,1992-12-03,  84.7,  75.2, 0.24,  79.3
96839099999,1992-12-04,  86.4,  74.1, 0.00,  78.7
96839099999,1992-12-05,  86.4,  74.5, 0.00,  78.7
96839099999,1992-12-06,  86.0,  74.5, 0.00,  80.7
96839099999,1992-12-07, 101.8,  73.4, 0.00,  83.8
96839099999,1992-12-08,  86.9,  74.1, 0.00,  82.3
96839099999,1992-12-09,  87.4,  74.8, 0.47,  81.2
96839099999,1992-12-10,  88.2,  74.1, 0.00,  80.0
96839099999,1992-12-11,  86.7,  74.1, 0.00,  80.7
96839099999,1992-12-12,  88.0,  74.7, 0.08,  79.3
96839099999,1992-12-13,  85.3,  69.6, 0.00,  76.7
96839099999,1992-12-14,  86.7,  75.0, 0.12,  79.3
96839099999,1992-12-15,  86.4,  73.6, 1.02,  76.9
96839099999,1992-12-16,  87.8,  68.9, 0.63,  76.8
96839099999,1992-12-17,  87.8,  77.4, 0.00,  81.5
96839099999,1992-12-18,  87.8,  76.3, 0.00,  81.9
96839099999,1992-12-19,  86.7,  72.9, 0.00,  81.4
96839099999,1992-12-20,  88.9,  75.6, 0.00,  81.5
96839099999,1992-12-21,  88.7,  74.3, 0.00,  81.5
96839099999,1992-12-22,  85.3,  77.0, 0.00,  80.5
96839099999,1992-12-23,  88.9,  76.1, 0.00,  82.7
96839099999,1992-12-24,  88.2,  74.3, 0.00,  78.9
96839099999,1992-12-25,  87.4,  73.4, 0.00,  81.5
96839099999,1992-12-26,  89.8,  73.8, 0.00,  82.6
96839099999,1992-12-27,  87.8,  75.6, 0.00,  80.5
96839099999,1992-12-28,  88.5,  75.6, 0.00,  80.3
96839099999,1992-12-29,  87.8,  74.7, 0.00,  81.5
96839099999,1992-12-30,  84.2,  76.1, 0.00,  79.9
96839099999,1992-12-31,  86.0,  74.5, 0.00,  81.5
96839099999,1993-01-01,  88.5,  76.3, 0.00,  79.9
96839099999,1993-01-02,  87.8,  74.3, 0.00,  80.5
96839099999,1993-01-03,  88.7,  76.8, 0.00,  82.3
96839099999,1993-01-04,  88.3,  72.3, 0.08,  81.3
96839099999,1993-01-05,  86.4,  74.8, 0.00,  81.6
96839099999,1993-01-06,  88.9,  75.9, 0.00,  80.2
96839099999,1993-01-07,  84.2,  75.2, 0.87,  79.3
96839099999,1993-01-08,  86.2,  74.8, 0.00,  79.5
96839099999,1993-01-09,  86.9,  74.8, 0.00,  81.4
96839099999,1993-01-10,  88.7,  76.5, 0.04,  81.0
96839099999,1993-01-11,  88.2,  75.9, 0.00,  82.5
96839099999,1993-01-13,  92.1,  77.0, 0.08,  82.2
96839099999,1993-01-14,  92.3,  75.9, 0.00,  83.7
96839099999,1993-01-15,  89.8,  79.3, 0.00,  83.3
96839099999,1993-01-19,  86.7,  76.5, 0.00,  81.9
96839099999,1993-01-20,  87.4,  76.6, 0.12,  79.9
96839099999,1993-01-21,  85.1,  72.3, 0.28,  79.2
96839099999,1993-01-25,  84.2,  76.1, 0.02,  81.0
96839099999,1993-01-26,  85.3,  76.3, 0.00,  79.4
96839099999,1993-01-27,  86.7,  71.6,11.38,  78.2
96839099999,1993-01-28,  79.9,  71.4, 4.88,  74.9
96839099999,1993-01-29,  76.5,  73.4, 1.06,  74.6
96839099999,1993-01-30,  79.9,  70.5, 1.26,  75.8
96839099999,1993-01-31,  77.5,  73.0, 2.05,  74.6
96839099999,1993-02-01,  81.1,  72.0, 0.83,  76.5
96839099999,1993-02-02,  83.1,  72.3, 0.31,  79.6
96839099999,1993-02-03,  86.0,  71.6, 0.55,  77.3
96839099999,1993-02-04,  86.0,  74.8, 0.28,  78.3
96839099999,1993-02-05,  86.4,  73.4, 0.83,  78.9
96839099999,1993-02-06,  85.6,  75.2, 0.12,  77.6
96839099999,1993-02-07,  82.0,  73.8, 1.54,  75.8
96839099999,1993-02-08,  85.3,  70.7, 0.00,  78.8
96839099999,1993-02-09,  86.0,  74.1, 0.00,  80.1
96839099999,1993-02-10,  86.7,  74.1, 0.00,  81.1
96839099999,1993-02-11,  87.1,  74.1, 0.00,  80.9
96839099999,1993-02-12,  86.4,  75.4, 0.00,  78.8
96839099999,1993-02-13,  86.7,  76.1, 0.00,  81.2
96839099999,1993-02-14,  85.6,  75.7, 0.00,  79.8
96839099999,1993-02-15,  87.8,  76.6, 0.00,  81.0
96839099999,1993-02-16,  86.4,  74.8, 0.00,  82.5
96839099999,1993-02-17,  86.0,  75.6, 0.00,  80.0
96839099999,1993-02-18,  88.5,  76.3, 0.00,  81.7
96839099999,1993-02-19,  88.2,  75.6, 0.00,  81.7
96839099999,1993-02-20,  89.2,  74.5, 0.00,  78.9
96839099999,1993-02-21,  86.9,  73.6, 0.00,  80.3
96839099999,1993-02-22,  87.8,  75.9, 0.00,  80.9
96839099999,1993-02-23,  87.4,  74.3, 0.00,  80.7
96839099999,1993-02-24,  87.8,  75.6, 0.00,  80.0
96839099999,1993-02-25,  87.8,  74.3, 0.00,  82.9
96839099999,1993-02-26,  88.3,  73.9, 0.31,  80.3
96839099999,1993-02-27,  85.1,  72.5, 0.00,  82.0
96839099999,1993-02-28,  88.5,  68.5, 0.00,  77.6
96839099999,1993-03-01,  86.0,  68.2, 0.00,  80.9
96839099999,1993-03-02,  87.1,  74.8, 0.00,  80.5
96839099999,1993-03-03,  86.0,  77.4, 0.00,  81.5
96839099999,1993-03-04,  88.9,  75.6, 0.00,  81.0
96839099999,1993-03-05,  87.1,  74.7, 0.00,  80.1
96839099999,1993-03-06,  88.7,  74.1, 0.00,  79.1
96839099999,1993-03-07,  86.4,  75.2, 0.00,  79.6
96839099999,1993-03-08,  88.2,  73.9, 0.00,  83.2
96839099999,1993-03-09,  86.9,  74.1, 0.51,  78.1
96839099999,1993-03-10,  85.5,  73.8, 0.00,  79.5
96839099999,1993-03-11,  83.7,  74.5, 0.00,  79.6
96839099999,1993-03-12,  86.7,  74.3, 0.47,  80.8
96839099999,1993-03-14,  89.6,  73.4, 0.00,  82.7
96839099999,1993-03-15,  92.5,  75.2, 0.00,  84.3
96839099999,1993-03-16,  91.9,  75.2, 0.00,  81.1
96839099999,1993-03-17,  88.9,  73.4, 0.00,  80.5
96839099999,1993-03-18,  92.1,  77.0, 0.00,  82.2
96839099999,1993-03-19,  90.5,  75.9, 0.00,  81.7
96839099999,1993-03-20,  90.7,  76.3, 0.00,  84.0
96839099999,1993-03-21,  87.8,  77.0, 0.01,  80.6
96839099999,1993-03-22,  88.9,  75.2, 0.00,  81.7
96839099999,1993-03-23,  89.6,  75.2, 0.00,  83.4
96839099999,1993-03-24,  89.4,  76.3, 0.00,  83.1
96839099999,1993-03-25,  90.7,  75.9, 0.00,  82.2
96839099999,1993-03-26,  90.5,  73.8, 0.39,  81.5
96839099999,1993-03-27,  88.2,  70.5, 0.94,  77.5
96839099999,1993-03-28,  86.7,  72.3, 0.00,  80.7
96839099999,1993-03-29,  91.0,  75.2, 0.00,  80.6
96839099999,1993-03-30,  89.6,  73.4, 0.00,  82.5
96839099999,1993-03-31,  93.6,  75.2, 0.02,  81.5
96839099999,1993-04-01,  85.5,  74.1, 0.00,  79.6
96839099999,1993-04-02,  89.1,  73.2, 0.51,  78.4
96839099999,1993-04-03,  87.1,  72.5, 0.00,  79.6
96839099999,1993-04-04,  87.1,  72.5, 0.00,  80.0
96839099999,1993-04-05,  88.5,  75.2, 0.00,  83.6
96839099999,1993-04-06,  86.7,  73.9, 2.13,  80.4
96839099999,1993-04-07,  91.0,  72.3, 0.72,  79.2
96839099999,1993-04-08,  89.6,  74.5, 0.00,  83.7
96839099999,1993-04-09,  87.3,  74.8, 0.08,  80.2
96839099999,1993-04-10,  89.6,  74.5, 0.00,  80.2
96839099999,1993-04-11,  88.3,  73.8, 0.00,  81.3
96839099999,1993-04-12,  87.8,  75.0, 0.00,  82.0
96839099999,1993-04-13,  89.2,  75.4, 0.00,  80.1
96839099999,1993-04-14,  88.5,  74.1, 0.00,  79.7
96839099999,1993-04-15,  89.6,  72.3, 0.00,  80.5
96839099999,1993-04-16,  88.2,  73.8, 0.00,  81.7
96839099999,1993-04-17,  89.1,  75.2, 0.06,  81.4
96839099999,1993-04-18,  91.4,  74.5, 0.00,  82.4
96839099999,1993-04-19,  91.4,  76.5, 0.00,  82.6
96839099999,1993-04-20,  90.7,  74.5, 0.00,  81.2
96839099999,1993-04-21,  92.1,  73.9, 0.00,  80.3
96839099999,1993-04-22,  90.1,  73.0, 0.28,  82.2
96839099999,1993-04-23,  89.8,  77.0, 0.00,  82.8
96839099999,1993-04-24,  88.7,  78.1, 0.00,  83.2
96839099999,1993-04-25,  92.3,  76.1, 0.00,  82.7
96839099999,1993-04-26,  91.9,  77.7, 0.00,  84.9
96839099999,1993-04-27,  91.8,  78.4, 0.00,  85.1
96839099999,1993-04-28,  91.4,  79.5, 0.00,  83.8
96839099999,1993-04-29,  91.0,  79.5, 0.00,  85.3
96839099999,1993-04-30,  90.0,  78.8, 0.00,  84.2
96839099999,1993-05-01,  90.0,  73.8, 1.06,  81.1
96839099999,1993-05-02,  89.2,  79.7, 0.00,  83.6
96839099999,1993-05-03,  91.8,  77.0, 0.00,  83.5
96839099999,1993-05-04,  91.8,  79.0, 0.00,  86.3
96839099999,1993-05-05,  90.7,  77.0, 0.00,  82.0
96839099999,1993-05-06,  88.2,  78.4, 0.00,  82.9
96839099999,1993-05-07,  88.5,  77.7, 0.00,  83.1
96839099999,1993-05-08,  89.8,  72.7, 0.00,  84.4
96839099999,1993-05-09,  92.8,  73.6, 0.00,  82.0
96839099999,1993-05-10,  87.8,  75.2, 0.20,  80.6
96839099999,1993-05-11,  89.4,  75.6, 0.00,  82.8
96839099999,1993-05-12,  89.6,  76.5, 0.63,  82.2
96839099999,1993-05-13,  90.9,  75.7, 0.00,  82.9
96839099999,1993-05-14,  91.4,  77.7, 0.00,  83.7
96839099999,1993-05-15,  90.9,  75.9, 0.00,  81.5
96839099999,1993-05-16,  91.0,  73.6, 0.00,  81.7
96839099999,1993-05-17,  92.1,  77.4, 0.00,  83.9
96839099999,1993-05-18,  91.6,  78.4, 0.00,  84.7
96839099999,1993-05-19,  94.5,  77.2, 0.00,  85.1
96839099999,1993-05-20,  93.2,  77.7, 0.00,  85.8
96839099999,1993-05-21,  93.0,  78.3, 0.00,  85.4
96839099999,1993-05-22,  92.5,  77.0, 0.00,  84.8
96839099999,1993-05-23,  90.5,  76.3, 0.00,  84.2
96839099999,1993-05-24,  92.5,  75.6, 0.00,  83.4
96839099999,1993-05-25,  92.7,  72.7, 0.00,  83.6
96839099999,1993-05-26,  91.0,  77.4, 0.00,  84.9
96839099999,1993-05-27,  90.5,  78.6, 0.00,  84.2
96839099999,1993-05-28,  92.7,  74.7, 0.00,  81.4
96839099999,1993-05-29,  87.3,  74.1, 0.00,  82.0
96839099999,1993-05-30,  87.6,  77.7, 0.00,  82.8
96839099999,1993-05-31,  92.8,  77.4, 0.00,  85.3
96839099999,1993-06-01,  92.8,  77.7, 0.00,  84.7
96839099999,1993-06-02,  91.4,  77.4, 0.00,  85.2
96839099999,1993-06-03,  90.3,  76.3, 0.00,  82.3
96839099999,1993-06-04,  93.2,  75.6, 0.00,  83.4
96839099999,1993-06-05,  92.7,  77.5, 0.00,  82.5
96839099999,1993-06-06,  91.0,  78.1, 0.00,  84.8
96839099999,1993-06-07,  93.2,  78.8, 0.00,  82.2
96839099999,1993-06-08,  91.8,  75.0, 0.20,  81.3
96839099999,1993-06-09,  82.0,  73.8, 0.00,  77.4
96839099999,1993-06-10,  90.5,  75.2, 1.77,  81.8
96839099999,1993-06-11,  91.0,  73.0, 1.02,  78.9
96839099999,1993-06-12,  87.8,  72.7, 0.00,  82.7
96839099999,1993-06-13,  89.8,  75.2, 0.00,  83.6
96839099999,1993-06-14,  91.8,  77.4, 0.00,  84.2
96839099999,1993-06-15,  91.4,  77.0, 0.00,  80.4
96839099999,1993-06-16,  87.4,  75.2, 0.00,  81.8
96839099999,1993-06-17,  88.5,  74.8, 1.65,  81.4
96839099999,1993-06-20,  91.4,  77.4, 0.00,  83.6
96839099999,1993-06-21,  91.4,  75.9, 0.00,  82.1
96839099999,1993-06-22,  91.2,  75.6, 0.00,  82.9
96839099999,1993-06-23,  89.8,  76.6, 0.00,  82.6
96839099999,1993-06-24,  91.4,  75.2, 0.00,  82.6
96839099999,1993-06-25,  90.7,  73.8, 0.00,  82.8
96839099999,1993-06-26,  90.5,  75.2, 0.00,  82.8
96839099999,1993-06-27,  91.4,  68.0, 0.00,  81.8
